seller_id,seller_state,n_orders,avg_order_value,avg_delivery_time,late_delivery_rate,avg_customer_distance,avg_review_score,low_review_rate,n_customer_states,n_items,revenue,avg_item_value,avg_freight_per_item,n_products,n_categories
4c498c7345e89aebad651544829beca0,SP,47,97.23978723404257,10.82899847320725,0.10638297872340426,444.7402506198536,4.276595744680851,0.0851063829787234,12,47,4570.27,97.23978723404257,11.944468085106383,20,2
01bcc9d254a0143f0ce9791b960b2a47,GO,10,139.321,12.787733796296298,0.0,978.7302745079371,4.4,0.0,8,10,1393.21,139.321,25.148,3,1
f021c962aaba8ef6eb527a9c2c8394d1,SC,5,879.7,8.171310185185186,0.0,609.5834361455652,4.2,0.2,3,5,4398.5,879.7,27.074,4,1
024b564ae893ce8e9bfa02c10a401ece,SP,2,353.20000000000005,15.339438657407406,0.0,2169.0351902472594,4.5,0.0,2,8,706.4000000000001,88.30000000000001,26.5,2,2
a513150f33f99a06569e9cd5c4bb889b,SP,2,338.5,9.656533564814815,0.0,348.432565515215,4.5,0.0,1,2,677.0,338.5,17.125,2,2
c1dde11f12d05c478f5de2d7319ad3b2,SP,1,12.5,3.2347337962962963,0.0,54.82577436527282,1.0,1.0,1,1,12.5,12.5,7.39,1,1
02f5837340d7eb4f653d676c7256523a,PR,30,129.435,9.659020061728395,0.03333333333333333,362.41125048845964,4.833333333333333,0.03333333333333333,5,30,3883.05,129.435,19.361,3,1
7b98de631987e26dd6d803490c43a13c,PR,8,79.275,10.583616898148147,0.0,612.3645615402231,4.625,0.0,3,8,634.2,79.275,18.05375,5,2
f12ff17ad8bbf01ec5c33b17e506649b,SP,28,217.89285714285714,13.791368220899471,0.10714285714285714,882.3964887837977,3.857142857142857,0.14285714285714285,12,28,6101.0,217.89285714285714,22.424285714285713,13,1
a64e44665225d19dfc0277eeeaaccc57,SP,6,55.833333333333336,7.929162808641976,0.0,483.1236983141011,5.0,0.0,3,6,335.0,55.833333333333336,15.293333333333335,3,1
6a8a889bde935bafa76d7848782dfaf9,SP,26,33.10846153846153,7.8881014066951565,0.07692307692307693,381.7845903264224,4.038461538461538,0.11538461538461539,6,30,860.8199999999999,28.694,12.259999999999998,6,2
42b6488f5b8246d9141712abd4b1b693,PR,2,123.995,7.897939814814816,0.0,750.581033507336,4.0,0.0,2,2,247.99,123.995,20.905,2,2
d6cd01c59123df02fc226eadbadb5f89,SP,1,69.9,18.50306712962963,0.0,399.5773211803169,5.0,0.0,1,1,69.9,69.9,16.25,1,1
c8e135e7b21ecbc36c1153a29d2f5a06,SP,7,166.5,8.14822585978836,0.0,105.96068858087447,4.857142857142857,0.0,2,7,1165.5,166.5,14.56857142857143,5,1
229c3efbfb0ea2058de4ccdfbc3d784a,MG,118,131.17796610169492,10.759132140615192,0.01694915254237288,578.4446267974686,3.623931623931624,0.2564102564102564,15,145,15479.0,106.75172413793103,15.866965517241379,24,1
9523fb39dd240aa958e040f8183d64f3,SP,1,146.99,21.88304398148148,0.0,2370.5580926207913,1.0,1.0,1,1,146.99,146.99,21.3,1,1
95ec4458365c4d11f452ccf538377619,SP,27,69.13925925925926,6.345299211248285,0.037037037037037035,300.3658398606748,4.615384615384615,0.038461538461538464,6,31,1866.76,60.21806451612903,14.086129032258064,15,4
6ec1a01e866584bb679eb9b098345919,SP,30,133.297,13.770480709876544,0.2,394.9004991682416,4.241379310344827,0.13793103448275862,8,31,3998.91,128.99709677419355,25.67258064516129,16,2
f6122bc84774df1b372bdb3bb88ddb9f,SP,3,1599.9566666666667,15.619992283950618,0.3333333333333333,326.21670012856634,3.6666666666666665,0.3333333333333333,2,3,4799.87,1599.9566666666667,24.830000000000002,1,1
fa40cc5b934574b62717c68f3d678b6d,SP,304,52.304210526315785,11.312839836135478,0.05263157894736842,603.2886314004031,4.481848184818482,0.07260726072607261,23,337,15900.48,47.18243323442136,13.30127596439169,16,3
623ad9d0c1e14bb5464a8c72bff7b4af,MG,1,95.0,24.09232638888889,0.0,723.3443768952394,4.0,0.0,1,1,95.0,95.0,38.96,1,0
c0098efcf800861dcae589affca31408,SP,9,132.14222222222222,11.417037037037037,0.0,342.0351111577247,4.777777777777778,0.0,4,9,1189.28,132.14222222222222,20.82888888888889,8,1
a63bfbaa882c8f4542891b4e2246cc7f,RJ,6,947.0,11.690190972222224,0.0,1151.4244748705564,5.0,0.0,6,6,5682.0,947.0,40.665,4,1
48b6c3f4c6a93171da04b75313f2130f,SP,2,145.13,24.125260416666666,0.0,763.3749091565275,5.0,0.0,2,2,290.26,145.13,18.9,2,1
270d3ef21830ad0ecf3a6c53d08a533a,SP,5,94.2,11.543194444444444,0.0,184.3787769181402,2.6,0.4,1,17,471.0,27.705882352941178,12.800588235294118,3,1
89c127985a8b130cfa45c1d36764017a,SP,6,222.44500000000002,10.99207561728395,0.0,882.0302751909436,3.4,0.4,4,6,1334.67,222.44500000000002,17.836666666666666,5,4
8b2492b7ff4468839593fafeed55bad9,RJ,29,126.20965517241379,12.439672733077906,0.06896551724137931,421.8281629487989,4.172413793103448,0.13793103448275862,7,45,3660.08,81.3351111111111,15.026222222222222,15,1
1e9d5a33694bddb76316fd1f54734d20,MT,2,159.0,12.253842592592592,0.0,832.5648423398325,4.5,0.0,2,2,318.0,159.0,75.47,2,1
5e49e3a44bdeb5aab2684258bbd4f525,SC,3,169.0,16.658904320987656,0.3333333333333333,397.75848208137705,4.666666666666667,0.0,3,3,507.0,169.0,17.59,2,1
8e34331b7eedd03be4e5d965c1956225,SP,5,29.0,13.948203703703703,0.2,582.4859325832997,4.8,0.0,3,5,145.0,29.0,13.088,5,1
aaed1309374718fdd995ee4c58c9dfcd,SC,104,89.86009615384616,12.235572471509972,0.028846153846153848,788.820205494984,4.0576923076923075,0.1346153846153846,15,111,9345.45,84.19324324324324,20.849369369369366,53,5
11d4c477d09821164bca4f70a2eae031,SP,3,27.680000000000003,6.984386574074073,0.0,288.6863171349326,5.0,0.0,1,4,83.04,20.76,14.454999999999998,2,1
ff314fa6033cc68ec451c47aee2d6ba4,SP,2,268.95,10.687337962962962,0.0,189.2413787005188,5.0,0.0,2,2,537.9,268.95,16.22,2,0
d1c7fa84e48cfa21a0e595167c1c500e,RS,12,96.33583333333333,11.879826388888889,0.0,870.7176498434877,4.333333333333333,0.16666666666666666,6,12,1156.03,96.33583333333333,26.77916666666667,6,3
c7246702dc991a06d788120dc7544391,CE,1,54.86,20.98670138888889,0.0,2187.14535784846,5.0,0.0,1,1,54.86,54.86,17.66,1,1
e819bcfade7b5d88a27325eb6cfd62c5,SP,5,40.58,9.983587962962963,0.2,210.3502908824543,4.2,0.2,2,11,202.89999999999998,18.44545454545454,12.304545454545455,4,3
6d2f2e3b539480db1e0842b3a4e32e6e,SP,3,101.98666666666666,6.255354938271605,0.0,39.24237610605558,3.6666666666666665,0.3333333333333333,1,6,305.96,50.99333333333333,28.05,2,1
e88165a185134e13fdfc85d4fa654db8,SP,2,54.0,9.153582175925926,0.5,68.8363166873913,3.0,0.5,1,2,108.0,54.0,20.61,2,1
9e6229250fedbe05838fef417b74e7fb,SP,73,177.56575342465754,11.829552733384068,0.0273972602739726,697.6843105680666,3.8904109589041096,0.1506849315068493,10,77,12962.300000000001,168.34155844155845,23.830649350649352,25,3
5abb8ea023c77787f2c15da891c8d384,SC,13,172.3846153846154,19.6782719017094,0.23076923076923078,759.9597905013065,3.923076923076923,0.15384615384615385,6,13,2241.0,172.3846153846154,57.400000000000006,5,4
1d953075c2f0dd990bacf27b83b330f1,MG,1,59.0,7.282638888888889,0.0,1334.5969354851713,5.0,0.0,1,1,59.0,59.0,19.32,1,1
817245bcc3badd82bbd222e0366951a6,SP,28,190.91428571428574,12.42172123015873,0.03571428571428571,682.1757075268973,4.111111111111111,0.07407407407407407,11,44,5345.6,121.4909090909091,15.89159090909091,3,1
caa9bc43a9fe8cf9c564ddd8a03cc4a6,SP,13,61.83615384615385,9.549083867521368,0.0,587.7374855015988,4.666666666666667,0.0,7,14,803.87,57.419285714285714,16.705000000000002,5,1
615005a3ef192c00c6f0e977cee3d2bc,SP,10,28.65,13.925006944444444,0.1,559.221209166837,3.8,0.3,4,11,286.5,26.045454545454547,14.149090909090908,2,1
1284de4ae8aa26997e748c851557cf0e,SP,3,486.6566666666667,19.269425154320988,0.0,1153.1259252859866,2.6666666666666665,0.6666666666666666,3,3,1459.97,486.6566666666667,28.956666666666663,3,1
5fd924b4836098a5be0ecf81ba054ce0,SP,7,164.1142857142857,7.985335648148149,0.0,633.2685726316723,4.0,0.14285714285714285,5,8,1148.8,143.6,16.9425,8,1
7178f9f4dd81dcef02f62acdf8151e01,SC,202,182.15544554455445,15.745930738907225,0.034653465346534656,816.9338298972147,4.059701492537314,0.14427860696517414,18,215,36795.4,171.14139534883722,20.39553488372093,57,14
8132b9bd16876e1b0f8808d43825dd48,SC,1,77.9,16.81113425925926,0.0,1334.84448513982,5.0,0.0,1,1,77.9,77.9,21.0,1,1
3f995f07c49d0d55a99d5c54957f7d81,SP,43,91.99302325581395,9.59438630490956,0.023255813953488372,657.5640327536398,4.209302325581396,0.09302325581395349,13,43,3955.7,91.99302325581395,15.616279069767442,3,2
a6bd7d1ccdac48c6b33b28596b7eb122,PB,15,911.274,15.621216049382717,0.06666666666666667,1577.8179866902835,3.5,0.35714285714285715,9,15,13669.11,911.274,42.519999999999996,15,1
6650fcccd8cd2f7e55ffa524f30c4c59,SP,2,169.9,8.132112268518519,0.0,168.81172297643022,3.0,0.5,2,2,339.8,169.9,48.155,2,1
3db66a856d18a9cba7c9241fc5221c50,MG,94,100.83297872340427,16.00484670508274,0.10638297872340426,681.8197390200779,4.191489361702128,0.10638297872340426,16,97,9478.300000000001,97.71443298969074,21.075876288659792,38,5
8b181ee5518df84f18f4e1a43fe07923,SP,1,27.9,14.560891203703704,0.0,1230.0417827435897,5.0,0.0,1,1,27.9,27.9,27.08,1,1
10ff823eda2b032e2c93d17a7d294736,SP,8,143.1225,9.76951244212963,0.0,442.275648475061,4.25,0.125,4,8,1144.98,143.1225,18.485,5,2
b4a476fbd28de64b1e347abf9089366a,SP,30,149.30133333333333,12.585382716049383,0.06666666666666667,708.5712459696024,4.137931034482759,0.10344827586206896,11,35,4479.04,127.97257142857143,22.744857142857143,12,2
39c763cca83e654764b7a4a650fb9b7c,GO,11,69.18181818181819,13.490741792929294,0.18181818181818182,660.2959675146445,3.8181818181818183,0.2727272727272727,6,11,761.0,69.18181818181819,20.291818181818183,4,2
83b08de96980757220871b31bf6cffca,RJ,5,260.834,13.858328703703702,0.2,929.2655586931876,4.0,0.2,4,7,1304.17,186.31,64.88714285714285,4,1
14a08204d03bb6b6bde8029f801ae0eb,SP,28,78.05,8.836558366402116,0.0,712.7383590955988,3.892857142857143,0.17857142857142858,12,38,2185.4,57.51052631578948,15.623684210526317,24,6
bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,16.9,13.397164351851853,0.0,78.29899744305634,5.0,0.0,1,1,16.9,16.9,10.96,1,1
28872dc528e978a639754bc8c2ce5a4c,RS,1,1009.9,4.039108796296296,0.0,1254.5405915628508,5.0,0.0,1,1,1009.9,1009.9,29.0,1,1
739c7d7be81f63812dea0d1b1451c651,PB,2,38.75,17.126261574074075,0.0,893.6636931343646,4.0,0.0,2,2,77.5,38.75,35.9,2,1
657969cca82e884d272385ec0ef06edd,RS,3,46.56666666666667,8.105501543209877,0.0,891.2162440314102,4.666666666666667,0.0,2,3,139.70000000000002,46.56666666666667,17.286666666666665,3,1
455befea1bb853c75ccbca94cff26e5c,RJ,1,19.99,12.441516203703705,0.0,834.466792868224,3.0,0.0,1,1,19.99,19.99,22.06,1,1
800214c63934acd05d47e84214db8ba8,SC,3,66.56666666666668,11.791327160493827,0.0,761.3616365962547,5.0,0.0,3,3,199.70000000000002,66.56666666666668,16.903333333333332,3,2
5cf1ec37aea089f45110c70653a166ab,SP,2,17.5,21.465109953703703,0.0,994.543350587335,5.0,0.0,2,2,35.0,17.5,14.290000000000001,1,0
0a82f5fb06a4fe4ac2cf7cb412ec71b8,SP,2,231.0,5.281736111111111,0.0,14.599920879621617,5.0,0.0,1,2,462.0,231.0,11.399999999999999,2,1
e45edf75f568ed2f93f78d060e246e25,RJ,6,27.38333333333333,12.346981095679013,0.0,527.8600585779394,4.166666666666667,0.0,5,7,164.29999999999998,23.471428571428568,16.274285714285714,6,1
3d621842b2ed28e2b474132480edac3c,SP,8,109.24125000000001,9.898842592592594,0.0,389.1933919021514,4.625,0.0,4,8,873.9300000000001,109.24125000000001,15.40125,4,1
baf15155e37ef5492731459bdc05be8a,SP,1,47.0,33.05329861111111,0.0,3.707684239904797,5.0,0.0,1,1,47.0,47.0,8.72,1,1
c0aff2da32c17759d30b22fb0af6649d,SC,4,47.2,7.762465277777777,0.0,636.8870784461899,3.75,0.0,2,5,188.8,37.760000000000005,16.706,3,2
a17f621c590ea0fab3d5d883e1630ec6,SP,63,42.50666666666667,11.55949937536743,0.06349206349206349,418.6950686235144,4.163934426229508,0.14754098360655737,12,78,2677.92,34.332307692307694,14.030128205128204,34,2
4deebb3199eeafb282ae33229144f94b,SP,4,194.925,10.159623842592593,0.25,15.889090578727945,4.0,0.25,1,5,779.7,155.94,28.357999999999997,3,1
9d69ba0a7a626a64dc5db08e529559cf,SP,1,19.3,13.860972222222221,0.0,784.928780734419,5.0,0.0,1,1,19.3,19.3,18.24,1,1
f92d8c817434bd2d84d4e9c61322b7fa,SP,5,34.968,8.32550462962963,0.0,125.399326672963,4.6,0.0,1,5,174.84,34.968,10.154,3,1
8ca5b19e0263150d2c57afdde2b3d011,SP,3,60.20000000000001,4.8608217592592595,0.0,130.91823740396418,4.666666666666667,0.0,2,4,180.60000000000002,45.150000000000006,11.02,2,1
eec3469d83e142f9a104886655338c37,SP,4,46.425,9.977416087962963,0.0,425.3656382626281,4.5,0.0,2,4,185.7,46.425,13.685,4,2
55bb6fe5bebe5012e2d7d9928e1128ff,SP,15,121.10333333333332,15.001960648148149,0.13333333333333333,679.7087856212883,3.466666666666667,0.4,10,16,1816.55,113.534375,36.029375,11,5
d180e07dc1e58c31c3f0cd599dc4d945,MG,1,58.8,7.997523148148148,0.0,467.43596748356316,3.0,0.0,1,1,58.8,58.8,14.16,1,0
d6b1ce66b035a475f00c017792ff9769,SP,92,133.45,10.21028507447665,0.05434782608695652,512.8898374714068,4.277777777777778,0.07777777777777778,13,108,12277.4,113.67962962962963,18.874814814814815,18,3
3aa3c89ae3cd482385568be76120f63c,GO,1,29.9,10.831493055555555,0.0,806.9286235770825,4.0,0.0,1,1,29.9,29.9,19.04,1,1
fe4cd9461203cee790d36792420b310f,MG,3,130.38333333333333,14.347658179012347,0.0,926.5308388282657,4.0,0.0,3,3,391.15,130.38333333333333,18.126666666666665,2,1
c3aad7dc65449ae90a5e9c3c6c1e78e0,SP,6,85.0,7.48622299382716,0.0,631.733488850733,4.666666666666667,0.0,4,6,510.0,85.0,21.72666666666667,5,1
f5fea3ffed6c2e889bab72705557c63a,RJ,1,345.0,28.703055555555554,1.0,1494.7954333196465,5.0,0.0,1,1,345.0,345.0,123.8,1,1
ececbfcff9804a2d6b40f589df8eef2b,SP,97,69.2180412371134,13.180852305269186,0.09278350515463918,697.7148283315723,4.11340206185567,0.13402061855670103,16,103,6714.15,65.18592233009709,17.80883495145631,61,3
a254c682cc01e119f83530446f1df9a9,SP,6,94.89999999999999,15.069197530864196,0.16666666666666666,935.8691019822741,4.0,0.16666666666666666,6,7,569.4,81.34285714285714,34.28857142857143,3,1
830379336fad8c6f3b15a4a3ddb5c66e,SP,2,134.0,6.126064814814815,0.0,174.64837972354786,4.5,0.0,2,4,268.0,67.0,42.595,2,1
7d13fca15225358621be4086e1eb0964,SP,558,201.49853046594984,15.731614292944377,0.11469534050179211,617.3397645310321,4.0414414414414415,0.17117117117117117,24,571,112436.18000000001,196.91099824868652,14.883169877408058,57,7
1b4c3a6f53068f0b6944d2d005c9fc89,SC,111,129.9144144144144,14.552420754087422,0.04504504504504504,972.761838888663,4.254545454545455,0.1,19,115,14420.5,125.39565217391305,25.882521739130436,31,9
b92e3c8f9738272ff7c59e111e108d7c,MG,62,132.75951612903225,16.729624402628435,0.03225806451612903,588.0358089384744,4.161290322580645,0.1774193548387097,15,70,8231.09,117.587,34.48871428571429,36,4
b8555308bfdb4ca1ed54325a58da9a97,SP,26,117.20000000000002,10.219418625356125,0.07692307692307693,642.4675791349952,4.0,0.11538461538461539,12,28,3047.2000000000003,108.82857142857144,20.815357142857145,4,1
71593c7413973a1e160057b80d4958f6,SP,2,149.75,9.129704861111112,0.0,33.57388089564925,3.0,0.5,1,5,299.5,59.9,9.17,2,2
1dc2de47ee26a0a5b12dc14fd6dc0dea,SP,25,66.812,14.610499537037038,0.04,558.3940222383573,4.56,0.04,9,27,1670.3,61.86296296296296,22.859259259259257,11,1
6c6e3d67f969468f3bfd33f827a31222,PR,5,44.8,8.505372685185185,0.0,466.7073548551708,4.8,0.0,3,6,224.0,37.333333333333336,15.401666666666666,4,1
781a66c0d89e30814d49fe8b5e14cd07,SP,1,115.0,33.1228587962963,1.0,422.3753565687832,1.0,1.0,1,1,115.0,115.0,21.3,1,1
a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,4,462.1475,10.501377314814814,0.0,851.4916052609635,4.5,0.0,4,5,1848.59,369.71799999999996,22.476000000000003,4,2
f88adb15807168d3c43d71021090ce4a,SP,3,162.93333333333334,6.365833333333334,0.0,317.9978826243966,3.3333333333333335,0.3333333333333333,2,3,488.8,162.93333333333334,17.419999999999998,2,2
fa8d335d68129e464e60c1826a683e96,RS,1,139.9,22.21934027777778,0.0,1556.312711583246,4.0,0.0,1,1,139.9,139.9,34.78,1,1
f12d3c2a14729ae461b920c11fe20fdc,SP,9,40.49444444444444,5.310752314814815,0.0,61.82094463455197,4.444444444444445,0.0,2,11,364.45,33.13181818181818,8.624545454545455,4,2
4917cee8d902e13428c3ec4b1ca6f315,SC,31,164.64193548387095,18.077756123058542,0.03225806451612903,605.2131877786915,4.161290322580645,0.12903225806451613,8,31,5103.9,164.64193548387095,34.65935483870968,7,2
741f8c587cb4248ebc5b779a0e8e0e51,SP,5,17.990000000000002,13.239328703703702,0.2,377.4258459664218,4.0,0.2,4,5,89.95,17.990000000000002,13.538,5,4
4bcec44888b30ba9001234c534716d3f,SP,5,29.2,9.158854166666666,0.0,354.65383023820584,4.6,0.0,4,5,146.0,29.2,12.645999999999999,2,1
a663d9c3797e90eac99ff60939416a56,SP,1,235.0,5.360590277777778,0.0,41.23817613800394,5.0,0.0,1,1,235.0,235.0,14.08,1,1
f9903dd0f812c7e771fcad47b6fff231,SC,10,168.485,13.84778587962963,0.0,534.5291456619025,3.2,0.3,5,15,1684.8500000000001,112.32333333333334,27.775333333333332,9,3
ac9b01377919cdbd2a1bbb8d5837c70b,SP,1,55.9,9.7975,0.0,1244.2898098911849,3.0,0.0,1,1,55.9,55.9,23.54,1,1
5011f0d93373a4c5753adf58ca77af8d,SP,11,78.13818181818182,10.800631313131312,0.09090909090909091,342.6590391922526,4.090909090909091,0.09090909090909091,4,21,859.52,40.92952380952381,17.317619047619047,3,2
50bf89f1349bc0409a268c3a49678009,SP,1,179.9,9.616319444444445,0.0,703.399594023464,5.0,0.0,1,1,179.9,179.9,102.57,1,1
50c9975695009e5e6473912e83a6d1da,MG,50,79.288,16.47676388888889,0.14,450.04336690199483,3.938775510204082,0.1836734693877551,8,68,3964.4,58.300000000000004,42.934558823529414,36,1
42d4b7e70819438f5ada61c965e92d7e,GO,1,49.6,21.939131944444444,0.0,652.746203207784,1.0,1.0,1,3,49.6,16.533333333333335,17.06,2,2
7aa4334be125fcdd2ba64b3180029f14,SP,214,74.8268691588785,15.997231092073381,0.11682242990654206,540.7743977088263,4.131455399061033,0.14084507042253522,17,237,16012.949999999999,67.56518987341772,18.21759493670886,39,4
b14db04aa7881970e83ffa9426897925,SP,78,71.74230769230769,16.021839535849953,0.10256410256410256,675.9265193636604,3.7733333333333334,0.17333333333333334,18,105,5595.9,53.294285714285714,20.042857142857144,12,2
fac1a9017ade7bdc94058fc1c969f355,SP,9,223.42666666666665,7.714949845679012,0.0,216.6763020869898,4.666666666666667,0.0,3,10,2010.84,201.084,21.207,9,2
31ae0774c17fabd06ff707cc5bde005f,SP,11,610.8954545454545,11.775554503367005,0.09090909090909091,828.5135946852316,4.0,0.18181818181818182,6,11,6719.85,610.8954545454545,77.34727272727274,9,3
cc1f04647be106ba74e62b21f358af25,SP,1,11.9,13.295810185185186,0.0,23.860159596780907,1.0,1.0,1,1,11.9,11.9,8.29,1,1
1099a00e0ee3a50935e6c2447ca090c5,RJ,3,283.2333333333333,15.039498456790126,0.3333333333333333,520.3353221615578,3.6666666666666665,0.3333333333333333,2,3,849.6999999999999,283.2333333333333,20.376666666666665,3,1
3d700782d7818f2c1e0d7a9e9d75fc00,SP,3,49.9,25.728460648148147,0.3333333333333333,1378.8594677943584,3.6666666666666665,0.3333333333333333,3,3,149.7,49.9,28.47,1,1
a3e9a2c700480d9bb01fba070ba80a0e,SP,129,103.65736434108527,13.217738120872811,0.09302325581395349,522.932377094013,4.003937007874016,0.16535433070866143,14,143,13371.8,93.5090909090909,20.063146853146854,72,2
c3f5668699a1b04c0fa61ecea1e2bff6,PR,3,135.93666666666667,12.12863811728395,0.0,488.21360861142267,5.0,0.0,2,3,407.81,135.93666666666667,35.70666666666667,3,2
80f2cf9abf6b5a0e5c612b5eea6646e6,SP,6,109.01333333333334,10.581170910493828,0.16666666666666666,769.0594895371875,5.0,0.0,4,6,654.08,109.01333333333334,37.64,6,2
516e7738bd8f735ac19a010ee5450d8d,RJ,74,87.3404054054054,8.833180837087088,0.02702702702702703,527.5020267853128,4.635135135135135,0.02702702702702703,15,82,6463.19,78.81939024390243,17.591463414634145,52,2
4fe2f67634d00c021aa01f96b6f2d68e,PR,2,43.4,10.984953703703702,0.0,697.6222857164107,5.0,0.0,2,2,86.8,43.4,16.02,2,2
9f505651f4a6abe901a56cdc21508025,SP,393,65.9359796437659,8.07235884341721,0.04071246819338423,506.40519451062556,4.366666666666666,0.09487179487179487,23,426,25912.84,60.828262910798124,13.966549295774648,77,7
7142540dd4c91e2237acb7e911c4eba2,SP,316,117.6643670886076,14.741313767287856,0.07278481012658228,768.0246583362959,4.054140127388535,0.13694267515923567,22,328,37181.94,113.35957317073172,20.865060975609754,265,2
c04d70d515d15a7e3db3a73320598566,RJ,3,52.73333333333333,6.294768518518519,0.0,540.7222032740927,5.0,0.0,3,4,158.2,39.55,14.155,3,1
a3a38f4affed601eb87a97788c949667,SC,251,104.7594422310757,12.546192775195514,0.043824701195219126,688.1449108309127,4.401606425702811,0.08032128514056225,21,260,26294.62,101.13315384615385,19.941,115,12
744dac408745240a2c2528fb1b6028f3,PR,78,286.1871794871795,11.029073480531814,0.01282051282051282,953.2825712451709,4.576923076923077,0.038461538461538464,20,83,22322.6,268.9469879518072,22.624096385542167,75,4
9b013e03b2ab786505a1d3b5c0756754,SP,170,51.26205882352941,8.559827546296297,0.041176470588235294,250.84042494406248,4.218934911242603,0.1242603550295858,10,220,8714.55,39.61159090909091,11.619454545454547,56,6
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,48,86.65729166666667,10.403158275462962,0.14583333333333334,514.5312895355875,4.0625,0.16666666666666666,12,52,4159.55,79.99134615384615,32.06346153846154,7,2
38e679b9e0064cd94c6f035707344dae,PR,27,134.96851851851852,11.22948645404664,0.037037037037037035,727.579591537355,4.115384615384615,0.15384615384615385,7,28,3644.15,130.1482142857143,24.73107142857143,11,2
83deb69e889cf80f82be1dc6d5f2d486,SC,40,134.07525,15.945520833333333,0.05,861.7683020088847,4.325,0.15,14,42,5363.01,127.6907142857143,21.753333333333334,14,1
